TARGET,AGE,GENDER,BALANCE,OCCUPATION,HOLDING_PERIOD,ACC_TYPE,LEN_OF_RLTN_IN_MNTH,NO_OF_CREDIT_TXNS,NO_OF_DEBIT_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_LOAN,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CHQ_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN
1,26,M,1784017.22,PROF,1,SA,183,20,16,2,7,1,5900,1146023,2950,95207.14,1,0
1,41,M,30183.1,PROF,18,CA,138,50,20,2,11,0,43300,2377351,21650,124086.36,1,0
0,52,M,809608.51,SAL,24,SA,41,6,4,3,0,0,20400,915200,6800,0,1,1
0,31,F,742658.3,SENP,21,SA,163,6,1,0,0,1,0,69460,0,0,1,1
0,40,M,651578.56,PROF,23,SA,95,5,3,0,0,0,0,864230,0,0,1,1
0,41,F,497632.38,SENP,6,SA,109,4,3,0,2,0,0,931620,0,43500,1,1
0,33,M,635342.93,SAL,13,SA,133,6,6,1,2,0,7000,1046579,7000,31090,1,0
0,38,M,41220.61,SAL,14,SA,34,17,14,2,4,1,23900,2554971,11950,226597.5,1,1
0,45,M,18916.99,SELF-EMP,8,SA,64,0,0,0,0,0,0,0,0,0,1,1
0,36,F,577720.99,SENP,9,SA,104,14,7,1,4,0,12700,903229,12700,16677.5,1,0
0,25,M,422191.5,SELF-EMP,15,SA,42,7,7,1,4,1,7300,1095392,7300,7982.5,1,1
0,45,M,22139.58,SENP,7,SA,64,9,5,1,1,0,1900,1211478,1900,0,1,1
0,34,F,985784.58,SENP,2,SA,54,8,5,1,2,0,4600,1632978,4600,20560,1,1
0,32,M,1090705.14,PROF,29,SA,150,10,4,2,1,0,47400,241050,23700,33240,1,1
0,27,M,88821.5,SAL,15,SA,121,9,5,1,2,0,4600,1051706,4600,13070,1,1
0,29,F,225948.3,PROF,22,SA,166,0,3,0,0,0,0,793220,0,0,1,1
0,54,M,58002,SAL,22,SA,144,9,3,0,0,0,0,779820,0,0,1,1
0,42,M,88025.98,SELF-EMP,20,SA,29,14,14,2,2,0,35100,1053866,17550,18040,1,1
0,34,M,111162.88,PROF,27,SA,198,20,1,0,0,0,0,297120,0,0,1,0
0,53,M,92575.71,SELF-EMP,2,SA,44,8,6,1,2,0,600,1305099,600,8290,1,0
0,32,F,107849.11,SENP,28,SA,191,0,2,2,0,0,9300,9300,4650,0,1,1
0,32,F,1447725.52,SENP,7,SA,221,12,6,1,4,0,3300,477440,3300,17080,1,0
0,29,M,70192.28,SAL,1,SA,93,2,2,0,1,0,0,164310,0,0,1,1
0,32,M,260875.74,SENP,4,SA,85,16,14,2,4,0,43900,669556,21950,23342.5,1,1
0,37,M,22437.07,SELF-EMP,6,SA,219,6,5,1,2,0,11200,1207314,11200,31560,1,1
0,53,M,50899.04,SENP,20,SA,81,12,6,1,1,0,19100,1570456,19100,0,1,0
0,49,F,160606.84,SENP,22,SA,80,0,2,0,0,0,0,244749,0,0,1,0
0,29,M,236760.74,SELF-EMP,1,CA,174,6,6,1,4,1,18800,282270,18800,6802.5,1,0
0,39,F,50242.84,SENP,6,SA,171,0,0,0,0,0,0,0,0,0,1,0
0,31,F,392950.6,SENP,16,SA,148,10,6,1,2,0,1200,1779481,1200,19105,1,0
0,31,M,106317.73,SENP,31,SA,131,14,1,1,0,0,18600,18600,18600,0,1,1
0,31,M,1295877.41,SAL,28,SA,102,9,4,1,0,1,2100,1110313,2100,0,1,1
0,34,M,38986.92,SAL,17,SA,129,9,5,1,1,0,5400,667387,5400,0,1,0
0,52,M,81466.05,SAL,15,SA,123,6,6,1,4,1,18600,545700,18600,23475,1,0
0,55,M,1359243.42,SAL,15,CA,104,0,0,0,0,0,0,0,0,0,1,1
0,48,M,0,SAL,22,SA,210,6,1,0,0,0,0,273880,0,0,0,1
0,55,M,26150.76,SAL,30,CA,142,28,3,0,0,0,0,418050,0,0,1,1
0,52,M,682601.74,SAL,29,SA,87,20,1,0,0,0,0,992890,0,0,1,1
1,41,M,1081072.96,SELF-EMP,29,SA,79,6,1,0,0,0,0,251460,0,0,1,0
0,36,M,29227.78,SAL,11,SA,162,16,15,2,8,0,7000,1540803,3500,103820,1,0
0,49,F,24405.82,PROF,18,SA,52,2,1,0,1,1,0,41160,0,41160,1,1
0,26,M,393593.99,SENP,29,SA,144,7,2,1,0,0,2700,497180,2700,0,0,0
0,53,M,398899.21,SELF-EMP,31,SA,157,5,4,0,1,0,0,1666151,0,39320,1,0
0,40,M,144189.62,SENP,12,SA,87,3,2,0,1,1,0,480740,0,0,1,1
1,34,M,27824.42,SELF-EMP,6,SA,150,12,6,1,2,0,600,1550173.89,600,10775,1,0
0,29,F,3478039.67,SENP,19,CA,189,27,2,0,0,0,0,1069423,0,0,1,0
0,50,M,569976.67,SELF-EMP,30,SA,215,3,3,1,0,0,14100,40022,14100,0,1,0
0,28,M,210530.02,SENP,19,CA,96,7,7,1,4,1,2200,961190,2200,11557.5,1,1
0,25,M,546442.99,SENP,19,SA,166,11,6,1,4,0,16300,1035370,16300,14970,0,1
1,30,M,41086.08,SENP,13,SA,66,14,6,1,2,0,18200,862742,18200,10770,1,1
0,36,F,439069.48,SENP,19,SA,182,4,3,0,2,0,0,622790,0,37235,1,0
1,45,F,26404.8,SAL,18,SA,163,6,6,1,4,1,2700,100870,2700,15905,1,1
0,47,M,17568.92,SAL,4,SA,106,16,15,2,4,1,30000,599017,15000,34340,0,0
1,45,M,8866.54,SELF-EMP,19,CA,154,57,2,0,0,1,0,392230,0,0,1,1
0,29,M,384097.88,SENP,9,CA,68,6,6,1,4,1,15000,395830,15000,19422.5,1,0
1,32,F,493001.76,SENP,21,SA,130,2,3,2,0,0,8400,82104,4200,0,1,1
0,22,F,1115859.53,SENP,15,SA,166,3,2,0,1,0,0,493680,0,0,1,0
0,31,M,540516.24,SAL,4,SA,218,11,6,1,4,0,2900,785090,2900,23805,0,1
0,55,M,932820.44,PROF,5,SA,94,10,5,1,2,0,19600,1418344,19600,6670,0,0
0,29,M,219808.55,PROF,12,SA,45,8,5,1,2,0,2200,1403021,2200,34050,1,1
0,44,M,444681.44,PROF,3,SA,60,11,6,1,1,1,13700,545667,13700,0,1,0
0,45,F,204783.14,SENP,24,SA,169,12,1,0,0,0,0,556197,0,0,1,1
0,24,F,1585087.83,SELF-EMP,18,SA,70,6,5,1,4,0,19900,90800,19900,17725,1,0
0,38,F,101655.65,SELF-EMP,23,SA,108,2,2,0,1,0,0,490120,0,36570,1,0
0,23,M,812827.19,SENP,23,CA,87,30,3,0,0,0,0,551383,0,0,1,0
0,24,M,1816490.33,SELF-EMP,3,SA,115,5,4,0,2,0,0,538790,0,31605,1,0
0,36,M,1671622.89,PROF,24,SA,185,20,1,0,0,0,0,808480,0,0,1,0
0,43,M,53597.3,SAL,23,SA,141,5,2,0,0,0,0,776660,0,0,1,0
1,43,M,224907.54,SELF-EMP,6,SA,133,18,14,2,2,0,7100,1159824,3550,28070,1,0
0,47,M,252122.8,SELF-EMP,1,CA,213,0,0,0,0,1,0,0,0,0,1,1
0,52,M,292507.75,SAL,1,SA,81,18,14,2,1,0,37100,1252698,18550,45780,0,1
0,43,M,1512259.16,SENP,18,CA,156,47,19,2,2,1,16500,1228243,8250,10550,1,0
0,53,M,164588.91,SAL,21,SA,99,2,1,1,0,0,7300,7300,7300,0,1,1
0,34,M,476375.17,SELF-EMP,6,SA,102,0,0,0,0,1,0,0,0,0,1,0
0,27,M,433091.06,SENP,8,SA,109,9,5,1,4,1,16300,58760,16300,10615,1,0
0,54,M,51897.26,SELF-EMP,30,CA,130,5,4,0,0,1,0,552904,0,0,1,0
0,27,F,1050241.35,SENP,20,SA,123,7,5,1,2,0,11400,1300366,11400,7120,1,0
0,28,M,356630.92,SENP,2,SA,62,4,3,0,3,0,0,65570,0,21856.67,1,1
0,40,F,94892.44,PROF,26,SA,117,4,4,1,0,1,9600,848290,9600,0,1,0
0,42,M,65931.89,SELF-EMP,21,SA,116,0,1,0,0,0,0,601130,0,0,1,0
0,37,M,53479.31,SENP,21,CA,86,60,4,4,0,0,84400,84400,21100,0,1,1
0,38,F,387066.17,SENP,18,SA,84,12,6,1,2,0,13600,1441659,13600,33795,1,1
0,54,M,211015.7,SAL,26,CA,69,48,2,0,0,1,0,853392,0,0,0,0
0,38,M,120002.82,PROF,23,SA,33,11,1,0,0,0,0,83900,0,0,1,0
0,24,M,389167.28,SENP,25,SA,164,5,4,0,0,0,0,442730,0,0,1,0
1,46,M,125937.58,PROF,15,SA,93,0,0,0,0,0,0,0,0,0,1,1
0,25,M,1441696.75,SENP,18,SA,168,10,5,1,4,0,8100,87140,8100,19760,1,0
0,25,M,1003089.93,SENP,7,SA,71,10,5,1,2,0,6300,1726635,6300,41220,1,1
0,33,M,22345.33,SELF-EMP,15,SA,60,14,8,1,2,0,8400,681349,8400,41960,1,1
0,28,M,57513.11,PROF,22,SA,78,7,1,0,0,0,0,768130,0,0,1,0
0,50,M,264895.33,SAL,25,CA,81,39,2,0,0,0,0,632190,0,0,1,0
0,55,M,535296,PROF,11,SA,121,0,0,0,0,0,0,0,0,0,0,0
0,45,M,1578966.5,SAL,21,SA,171,13,3,0,0,0,0,157790,0,0,1,1
0,28,M,69667.07,SAL,6,SA,180,20,16,2,5,0,46500,928616,23250,15448,1,0
0,51,M,90791.55,SAL,28,SA,93,6,2,0,0,0,0,57570,0,0,1,0
0,29,F,430434.66,PROF,13,SA,75,0,0,0,0,0,0,0,0,0,1,1
0,26,M,55190.37,SELF-EMP,14,SA,66,13,7,1,4,0,13800,1485450,13800,10245,1,1
0,24,F,213412.82,SENP,20,SA,80,1,1,0,1,1,0,83930,0,83930,1,1
0,32,F,543907.1,SENP,26,SA,74,3,3,2,0,1,34100,558180,17050,0,1,0
0,55,F,1149911.77,PROF,21,SA,197,16,2,0,0,0,0,700050,0,0,1,1
0,38,M,493387.3,PROF,8,CA,82,42,17,2,8,0,22100,1188190,11050,65098.75,1,1
0,49,M,148059.54,SELF-EMP,12,SA,144,6,6,1,2,1,13500,1372254,13500,40355,1,0
0,31,M,16281.06,SAL,18,SA,83,0,0,0,0,0,0,0,0,0,1,0
1,33,M,103745.46,PROF,16,CA,120,64,3,1,0,0,17500,321260,17500,0,1,1
0,50,M,1445724.92,PROF,18,SA,55,4,3,0,1,1,0,907720,0,0,1,0
0,55,M,55109.04,SENP,21,SA,30,8,3,0,0,0,0,912127,0,0,1,1
0,33,M,8926.44,SAL,13,SA,86,16,15,2,2,0,29900,1252691,14950,42240,1,0
0,26,M,136401.09,SENP,15,CA,176,28,1,0,0,0,0,36260,0,0,1,0
0,53,F,2168001.04,SENP,1,SA,122,6,4,0,4,0,0,23200,0,5800,1,1
0,26,F,2444816.35,PROF,17,SA,139,11,6,1,2,0,2000,1593136,2000,26355,1,0
1,47,M,251213.09,SAL,20,SA,157,8,6,1,4,0,17800,655502,17800,17040,1,1
1,47,F,1424877.52,PROF,16,SA,210,11,6,1,4,1,8000,1055970,8000,14795,1,0
1,48,M,164630.4,PROF,15,CA,169,51,21,2,4,1,30900,969767,15450,18912.5,1,1
0,53,F,118167.33,SELF-EMP,4,SA,194,12,6,1,4,0,18100,231800,18100,7365,1,0
0,50,M,42967.1,SAL,22,SA,96,7,3,0,0,0,0,590448,0,0,1,0
0,32,F,34931.4,SENP,8,SA,190,6,5,1,2,0,4100,1485810,4100,21880,1,1
0,52,M,771.67,SAL,10,SA,215,4,3,0,2,0,0,134390,0,15760,1,1
0,45,M,139815.58,SELF-EMP,10,SA,33,4,3,0,2,0,0,599450,0,36770,1,1
1,36,F,375174.1,SENP,15,SA,215,11,11,1,3,1,13400,592514,13400,0,1,0
0,33,M,202184.76,PROF,16,SA,120,6,4,0,4,0,0,69300,0,17325,1,0
0,40,M,85956.25,SAL,3,SA,120,4,5,1,1,1,8100,1018770,8100,0,1,0
0,41,M,300607.55,SENP,8,SA,88,2,1,0,1,0,0,16820,0,16820,1,0
0,52,M,389614,PROF,3,SA,123,7,5,1,2,0,19000,1391301,19000,23380,1,1
0,27,F,2016169.46,PROF,13,SA,128,8,6,1,4,0,800,768700,800,17710,1,1
0,28,M,155633.13,PROF,22,SA,67,8,2,0,0,0,0,628323,0,0,1,0
0,52,M,22830.19,SELF-EMP,31,CA,75,14,2,1,0,0,18300,169308,18300,0,0,0
0,37,F,13517.08,SENP,2,SA,159,14,7,1,2,0,4000,1321660,4000,45435,1,0
0,39,F,212071.18,PROF,9,SA,37,6,5,1,4,0,10200,79880,10200,17420,1,1
0,49,M,190467.77,SAL,24,SA,135,14,3,0,0,0,0,917899,0,0,1,1
0,53,M,622614.57,PROF,16,CA,83,33,19,2,1,0,20200,504528,10100,36580,1,0
0,38,M,476781.81,SAL,3,SA,196,2,1,0,0,0,0,184380,0,0,1,0
0,27,M,50097.99,SELF-EMP,9,CA,176,13,16,2,6,0,47700,779643,23850,107228.33,1,1
0,26,M,117938.66,SAL,7,SA,103,5,6,1,4,0,19000,440680,19000,6907.5,1,0
0,35,M,447122.68,SAL,1,SA,166,20,16,2,2,0,32000,619132,16000,0,1,0
0,55,M,8277.31,PROF,15,SA,73,4,3,0,2,0,0,547880,0,37655,1,1
0,50,M,51705.99,PROF,15,SA,95,0,0,0,0,1,0,0,0,0,1,0
0,45,M,374418.13,SELF-EMP,11,SA,45,2,2,0,1,0,0,145410,0,0,1,1
0,27,F,198951.83,SELF-EMP,23,SA,110,0,3,2,0,0,15700,84500,7850,0,0,1
0,24,M,57393.97,SAL,15,SA,125,11,9,1,3,0,4600,270742,4600,0,1,1
1,43,M,153326.5,SAL,9,SA,95,4,6,1,4,0,10300,741005,10300,20297.5,0,0
0,41,M,19258.14,PROF,16,SA,119,14,14,2,5,0,48900,1748642,24450,99172,1,0
0,24,M,8389.68,SAL,1,SA,105,5,4,0,3,0,0,640190,0,18743.33,1,1
0,39,F,1582.43,PROF,11,SA,160,0,0,0,0,1,0,0,0,0,1,0
0,32,F,99615.28,SENP,21,SA,216,14,2,1,0,0,600,244060,600,0,1,0
0,31,M,75987.13,SELF-EMP,27,SA,121,6,4,0,0,0,0,627000,0,0,1,1
0,35,M,179917.28,SAL,8,SA,110,4,6,1,2,0,19500,481173,19500,20705,0,1
0,25,M,475995.49,SAL,19,SA,154,20,16,2,3,0,21600,839862,10800,5673.33,1,1
0,27,M,7776.49,PROF,8,SA,180,10,5,1,1,1,600,703472,600,0,1,0
0,38,F,1071814.39,PROF,11,CA,186,12,14,2,2,0,32600,1257837,16300,42510,1,0
1,39,M,325128.38,PROF,21,SA,111,11,4,0,0,1,0,493660,0,0,0,1
0,32,M,1133926.62,SENP,1,SA,79,15,8,1,6,0,15200,752138,15200,50583.33,1,1
1,30,M,385982.33,SENP,19,SA,202,5,4,0,2,1,0,660830,0,9660,1,0
0,38,F,54142.95,SELF-EMP,18,SA,215,10,5,1,1,0,16100,1273533,16100,0,1,1
0,41,F,478599.64,SELF-EMP,20,SA,79,12,6,1,4,0,400,272800,400,22305,1,1
0,51,M,6320359.61,SELF-EMP,29,SA,184,0,2,1,0,0,18900,119566,18900,0,1,1
0,32,F,92157.31,SELF-EMP,27,SA,95,4,2,0,0,1,0,266090,0,0,1,0
0,35,F,321166.56,SAL,24,SA,187,8,3,1,1,0,13400,107240,13400,70750,1,1
0,41,M,120111.85,PROF,3,SA,32,11,7,1,4,1,4900,686710,4900,15280,1,1
0,25,F,262302.98,PROF,19,SA,34,12,6,1,2,0,1200,570169,1200,39540,1,1
0,34,M,304836,SAL,4,SA,154,6,5,1,1,0,1600,663136,1600,0,1,1
0,49,M,1259992.98,SAL,26,CA,93,18,2,0,0,0,0,908105,0,0,1,0
0,54,M,47756.02,PROF,1,SA,100,7,7,1,4,0,16700,999000,16700,15605,1,1
0,28,F,966521.32,SENP,9,CA,211,17,22,2,5,1,42500,1329510,21250,74018,0,0
0,25,M,799971.29,SAL,28,CA,172,44,2,0,0,0,0,926011,0,0,1,0
0,53,M,38970.21,SELF-EMP,14,SA,205,12,6,1,2,0,3600,1670651,3600,6670,1,0
1,26,F,662708.32,SAL,6,CA,203,0,0,0,0,0,0,0,0,0,1,0
0,46,M,150526.84,PROF,4,CA,187,16,21,2,0,0,47200,1650720,23600,0,1,1
1,27,M,41367.39,SAL,18,CA,81,51,21,2,4,1,49000,1194149,24500,9655,1,1
0,55,F,5966.08,SENP,16,SA,114,11,8,1,2,0,9300,1970909,9300,49915,1,1
1,22,M,14423.89,SELF-EMP,1,SA,148,10,1,0,1,0,0,10910,0,10910,1,0
0,28,M,2574367.99,SENP,11,SA,74,12,6,1,4,0,2200,599050,2200,23747.5,1,1
0,47,M,602954.61,SELF-EMP,25,SA,114,6,3,0,0,0,0,158280,0,0,1,1
0,48,M,337060.53,PROF,17,SA,79,5,5,1,1,0,12900,705130,12900,0,1,1
0,47,M,7855.35,PROF,29,CA,180,42,1,0,0,0,0,122110,0,0,1,0
0,29,M,740542.41,SAL,8,CA,196,49,20,2,8,0,10200,1810034,5100,97825,1,0
0,51,F,12864.48,SAL,20,SA,191,8,6,1,4,0,9600,533240,9600,17302.5,1,1
0,32,M,77261.18,PROF,31,SA,210,12,3,0,0,0,0,1434380,0,0,1,0
1,37,M,608054.79,SENP,25,SA,30,10,2,1,0,0,0,271840,0,0,0,0
0,35,M,179605.72,PROF,2,SA,126,12,6,1,2,0,19400,1819733,19400,37490,1,1
0,36,M,8951.67,SENP,5,SA,148,10,5,1,2,0,8800,1162695,8800,33915,1,1
0,25,M,796766.46,SAL,22,CA,65,1,4,1,0,0,1300,447547,1300,0,1,0
0,38,F,19954.23,SENP,5,SA,41,0,0,0,0,0,0,0,0,0,1,0
1,29,M,2445982.63,SENP,7,SA,122,8,6,1,2,0,11200,1891418,11200,48460,1,1
0,37,F,33450,PROF,10,SA,163,15,8,1,1,0,4000,388375,4000,0,1,0
0,52,M,53813.88,PROF,8,SA,161,12,6,1,4,0,12600,105420,12600,15752.5,1,1
0,52,M,255823.95,SENP,14,CA,77,9,9,1,4,0,19200,1111752,19200,22822.5,1,1
0,33,M,179154.69,SAL,18,SA,111,14,7,1,4,0,3400,638970,3400,11047.5,1,1
0,42,F,69107.82,PROF,19,CA,108,48,19,2,6,0,19600,1646152,9800,104751.67,0,0
0,40,M,281530.13,PROF,13,SA,87,7,7,1,4,1,12100,961830,12100,20512.5,1,1
0,32,F,304602.95,SELF-EMP,31,SA,104,0,3,0,1,1,0,1047007,0,31910,1,1
0,51,F,1677.63,PROF,13,CA,87,0,0,0,0,0,0,0,0,0,1,1
1,33,M,3.93,SELF-EMP,10,CA,200,50,20,2,4,0,16800,964307,8400,12362.5,0,1
0,21,M,91330.69,SENP,24,SA,201,10,4,0,0,0,0,341030,0,0,1,0
0,41,M,115979.68,SAL,24,SA,166,18,1,0,0,0,0,783390,0,0,1,1
0,50,F,475718.2,SENP,17,SA,71,0,0,0,0,1,0,0,0,0,1,1
0,36,M,28517.52,PROF,21,SA,31,5,4,2,0,0,32300,544410,16150,0,1,1
0,37,M,105885.09,SAL,12,SA,60,6,6,1,4,0,7600,145790,7600,9732.5,1,1
0,44,M,182014.32,SELF-EMP,13,SA,45,0,0,0,0,0,0,0,0,0,1,0
0,34,M,90996.47,SAL,30,SA,216,8,3,3,0,1,13200,13200,4400,0,1,0
0,31,F,232434.24,PROF,24,SA,45,4,4,0,0,0,0,1085478,0,0,1,0
0,51,M,298716.89,SAL,22,SA,87,16,4,4,0,0,28700,28700,7175,0,1,0
0,39,M,224646.67,SAL,18,CA,188,52,21,2,1,0,23900,1008319,11950,43880,1,0
0,53,M,2809.17,SAL,30,SA,135,6,1,0,0,1,0,724950,0,0,1,1
0,32,M,2497405.99,SENP,10,SA,121,16,15,2,1,0,43500,1437698,21750,26860,1,0
0,26,M,2081474.96,SELF-EMP,21,SA,181,12,4,2,0,0,18300,750120,9150,0,1,0
0,30,M,170289.15,PROF,26,SA,78,16,1,0,1,0,0,30060,0,30060,1,1
0,54,M,260875.74,SAL,6,SA,176,17,14,2,0,0,38700,608669,19350,0,1,1
0,35,M,71742.67,PROF,27,CA,191,59,1,0,0,0,0,742370,0,0,1,0
0,33,M,43840.95,PROF,8,CA,40,14,17,2,10,1,41200,1273953,20600,65276,1,0
0,27,M,3383.75,SELF-EMP,30,SA,146,7,3,1,0,0,13100,986657,13100,0,1,1
0,42,M,109693.47,SAL,26,SA,172,18,1,1,0,0,9100,9100,9100,0,1,0
0,43,M,30296.14,PROF,2,CA,85,11,13,1,7,1,4600,1602343,4600,128728.57,1,1
0,47,M,10806.24,SAL,3,SA,103,14,7,1,2,1,18700,1034542,18700,32020,1,0
0,23,O,546442.99,SAL,2,CA,43,60,24,3,12,0,64600,6099813,21533.33,404196.67,1,0
0,34,F,210550.73,SENP,16,SA,148,12,6,1,4,0,13700,339250,13700,11072.5,1,0
0,49,M,52373.67,PROF,17,SA,50,8,5,1,4,0,2100,74790,2100,18172.5,1,0
0,53,M,46738.06,PROF,10,SA,171,4,6,1,4,0,8200,918037,8200,5880,1,0
0,47,M,36547.24,SELF-EMP,29,CA,195,18,1,1,0,0,18600,18600,18600,0,1,0
0,26,F,61335.3,SENP,1,SA,66,10,6,1,1,0,17000,1394494,17000,0,1,1
0,52,M,441274.68,SAL,19,CA,128,33,19,2,5,1,40200,1958198,20100,172212,1,0
0,35,F,2644701.61,SENP,30,SA,118,8,2,0,0,1,0,813430,0,0,1,1
0,39,M,63576.05,PROF,4,SA,42,4,3,0,1,0,0,601760,0,0,1,0
0,53,M,155864.98,SENP,3,SA,209,8,5,1,2,0,700,1125562,700,5610,1,1
0,28,F,2690087.02,SELF-EMP,27,SA,206,11,4,1,1,0,16600,459580,16600,90060,1,1
0,31,M,121474.66,SELF-EMP,22,SA,111,15,3,2,0,1,16500,319730,8250,0,1,1
0,41,M,7848.51,SAL,17,SA,89,7,5,1,1,0,9500,511280,9500,0,1,1
0,55,M,522450.44,SELF-EMP,16,SA,123,10,5,1,4,0,2900,21220,2900,4580,1,0
0,49,F,736740.84,PROF,28,CA,191,7,2,0,0,1,0,621892,0,0,1,1
1,38,M,436628.03,SAL,18,SA,188,18,8,1,4,0,14400,55200,14400,6487.5,1,1
0,31,M,28482.27,SENP,13,SA,87,7,7,1,1,0,18000,1432114,18000,0,1,0
0,37,M,19299.84,PROF,7,SA,194,10,5,1,1,1,11200,1121063,11200,0,1,1
0,35,M,275609.39,SAL,20,SA,183,4,3,0,3,0,0,84240,0,28080,1,0
1,50,M,715441.45,SENP,3,SA,65,14,7,1,4,0,8700,279680,8700,3940,1,1
0,24,F,3494500.05,SENP,4,CA,67,30,28,3,1,1,54900,1312058,18300,23700,1,1
0,27,M,50097.99,SELF-EMP,9,CA,176,13,16,2,6,0,47700,779643,23850,107228.33,1,1
0,37,M,105625.56,PROF,10,SA,110,10,5,1,2,0,18900,1296301,18900,22935,1,0
1,46,F,44640.25,PROF,17,CA,123,19,4,1,2,0,2300,127022,2300,45335,1,1
0,55,M,15266.76,SAL,17,SA,120,17,14,2,2,1,23000,746291,11500,14830,1,1
0,27,M,701170.88,SAL,1,SA,36,4,3,0,2,0,0,398240,0,43380,1,0
0,44,F,288836.17,PROF,7,SA,135,0,0,0,0,0,0,0,0,0,1,1
0,25,M,159501.24,SAL,13,SA,159,9,5,1,1,1,9500,1013812,9500,0,1,1
0,32,F,663703.32,SENP,29,SA,78,10,3,0,0,0,0,321960,0,0,0,1
1,41,M,9072.85,SELF-EMP,5,SA,70,7,5,1,4,1,6500,75600,6500,17275,1,0
0,32,M,72258.16,PROF,11,SA,103,10,6,1,2,1,800,1013561,800,23190,1,1
0,28,M,2781423.91,SAL,20,SA,92,11,6,1,4,0,13800,620410,13800,19002.5,1,0
0,33,M,3233.08,SAL,29,SA,197,14,4,1,2,1,7000,163569,7000,46900,1,1
0,55,M,346999.44,SAL,29,CA,79,6,1,1,0,0,3100,3100,3100,0,1,0
0,46,M,192796.91,PROF,22,SA,84,15,3,0,1,0,0,821810,0,92920,1,1
0,41,M,132857,SELF-EMP,19,SA,189,7,5,1,1,0,10300,986674,10300,0,1,0
0,36,M,161337.86,SAL,16,SA,78,5,5,1,2,1,17900,651204,17900,12585,1,0
0,21,M,91330.69,SENP,24,SA,201,10,4,0,0,0,0,341030,0,0,1,0
0,25,F,1650942.02,PROF,12,SA,103,10,5,1,2,0,11900,977755,11900,49465,1,0
0,43,F,506238.63,SELF-EMP,17,CA,77,3,3,0,3,0,0,97390,0,32463.33,1,0
0,42,F,452347.63,PROF,28,SA,131,4,1,0,0,1,0,396420,0,0,1,1
0,27,F,561463.34,SENP,25,SA,50,7,3,1,0,0,17000,1192632,17000,0,1,1
0,50,M,310500.33,SELF-EMP,1,SA,47,3,2,0,1,0,0,568580,0,0,1,0
0,45,M,115434.14,SENP,21,SA,101,4,2,1,0,0,17000,847500,17000,0,1,1
0,53,M,345880.89,SELF-EMP,6,SA,194,14,14,2,5,0,9500,613683,4750,30704,1,0
0,51,M,2400952.29,SENP,18,SA,186,2,2,0,2,0,0,29640,0,14820,1,0
1,35,F,9586.6,SAL,1,CA,90,55,22,2,9,0,36500,4554356,18250,399302.22,1,0
0,55,M,41172.14,PROF,19,CA,54,25,4,1,0,1,13300,990718,13300,0,1,1
0,21,M,651019.41,SAL,6,SA,197,6,5,1,1,0,12000,1590635,12000,0,1,0
0,49,M,422745.33,SENP,9,CA,136,32,19,2,2,0,900,1157252,450,48550,1,0
0,35,F,203608.03,SENP,5,SA,107,2,2,0,2,1,0,65330,0,32665,1,0
0,54,M,124326.58,SAL,8,CA,202,5,5,1,2,1,17700,1022640,17700,44690,1,0
0,32,M,45325.25,PROF,13,SA,161,4,6,1,4,0,1600,767030,1600,8287.5,1,1
1,43,M,20108.24,SELF-EMP,18,SA,157,14,7,1,4,1,400,1370442,400,16052.5,1,1
0,36,M,1218794.5,SENP,6,SA,57,5,4,0,4,1,0,21680,0,5420,1,0
0,50,M,118574.38,SAL,3,SA,121,7,5,1,2,0,14500,1260896,14500,24485,1,1
0,21,F,799560.75,SENP,18,SA,190,0,0,0,0,0,0,0,0,0,1,0
0,34,F,23817.43,SAL,24,SA,191,10,3,1,0,1,8000,22020,8000,0,1,0
0,25,F,203779.99,PROF,14,CA,46,21,2,0,0,0,0,263084,0,0,1,0
0,31,M,104055.14,PROF,21,CA,57,42,3,1,1,0,13900,803950,13900,89030,1,1
0,26,F,92624.56,SELF-EMP,16,SA,155,13,7,1,5,0,10600,80381,10600,12462,1,1
0,39,F,4652635.75,SENP,15,SA,176,8,5,1,4,0,1500,61060,1500,14890,1,1
0,41,F,380011.81,PROF,23,SA,150,17,4,4,0,0,43700,43700,10925,0,1,1
0,52,M,40774.47,SELF-EMP,30,CA,200,69,2,0,0,1,0,486830,0,0,1,1
0,49,M,0,SELF-EMP,31,SA,95,2,2,0,0,0,0,718647,0,0,1,0
0,26,M,49547.54,PROF,6,SA,197,4,3,0,2,0,0,692510,0,44385,1,0
0,26,M,2236833.28,SELF-EMP,27,CA,77,42,3,1,0,0,7900,537215,7900,0,1,0
0,41,M,253095.02,SENP,6,SA,192,14,7,1,4,0,13500,935428,13500,22577.5,1,0
0,33,M,474193.46,SENP,20,SA,161,6,5,1,2,1,5500,691327,5500,23425,1,0
1,35,M,177542.01,SELF-EMP,14,SA,138,19,14,2,4,1,24500,898181,12250,20042.5,1,1
0,45,M,58711.76,SENP,5,SA,157,2,2,0,1,0,0,610260,0,0,1,0
0,32,M,45325.25,PROF,13,SA,161,4,6,1,4,0,1600,767030,1600,8287.5,1,1
0,52,M,50924.27,SAL,18,SA,170,7,7,1,4,0,15100,282480,15100,9782.5,1,1
